Year,City,Sport,Discipline,Athlete,Code,Country,Gender,Event,Medal
2000,Sydney,Rowing,Rowing,"ROBINSON, Emma",CAN,Canada,Women,Eight With Coxswain (8+),Bronze
2000,Sydney,Rowing,Rowing,"THOMPSON, Lesley Allison",CAN,Canada,Women,Eight With Coxswain (8+),Bronze
2000,Sydney,Rowing,Rowing,"URBANIAK, Dorota",CAN,Canada,Women,Eight With Coxswain (8+),Bronze
2000,Sydney,Rowing,Rowing,"ANDRUNACHE, Georgeta",ROU,#N/A,Women,Eight With Coxswain (8+),Gold
2000,Sydney,Rowing,Rowing,"COCHELEA, Veronica",ROU,#N/A,Women,Eight With Coxswain (8+),Gold
2000,Sydney,Rowing,Rowing,"DUMITRACHE, Maria Magdalena",ROU,#N/A,Women,Eight With Coxswain (8+),Gold
2000,Sydney,Rowing,Rowing,"GAFENCU, Liliana",ROU,#N/A,Women,Eight With Coxswain (8+),Gold
2000,Sydney,Rowing,Rowing,"GEORGESCU, Elena",ROU,#N/A,Women,Eight With Coxswain (8+),Gold
2000,Sydney,Rowing,Rowing,"IGNAT, Doina",ROU,#N/A,Women,Eight With Coxswain (8+),Gold
2000,Sydney,Rowing,Rowing,"LIPA, Elisabeta",ROU,#N/A,Women,Eight With Coxswain (8+),Gold
2000,Sydney,Rowing,Rowing,"OLTEANU, Ioana",ROU,#N/A,Women,Eight With Coxswain (8+),Gold
2000,Sydney,Rowing,Rowing,"SUSANU, Viorica",ROU,#N/A,Women,Eight With Coxswain (8+),Gold
2000,Sydney,Rowing,Rowing,"APPELDOORN, Tessa",NED,Netherlands,Women,Eight With Coxswain (8+),Silver
2000,Sydney,Rowing,Rowing,"BEEK TER, Carin",NED,Netherlands,Women,Eight With Coxswain (8+),Silver
2000,Sydney,Rowing,Rowing,"MEIJER, Elien",NED,Netherlands,Women,Eight With Coxswain (8+),Silver
2000,Sydney,Rowing,Rowing,"PENNINX, Nelleke",NED,Netherlands,Women,Eight With Coxswain (8+),Silver
2000,Sydney,Rowing,Rowing,"QUIK, Martijntje",NED,Netherlands,Women,Eight With Coxswain (8+),Silver
2000,Sydney,Rowing,Rowing,"VAN DISHOECK, Pieta",NED,Netherlands,Women,Eight With Coxswain (8+),Silver
2000,Sydney,Rowing,Rowing,"VAN NES, Eeke",NED,Netherlands,Women,Eight With Coxswain (8+),Silver
2000,Sydney,Rowing,Rowing,"VENEMA, Anneke",NED,Netherlands,Women,Eight With Coxswain (8+),Silver
2000,Sydney,Rowing,Rowing,"WESTERHOF, Marieke",NED,Netherlands,Women,Eight With Coxswain (8+),Silver
2000,Sydney,Rowing,Rowing,"DODWELL, Ben Philip",AUS,Australia,Men,Four Without Coxswain (4-),Bronze
2000,Sydney,Rowing,Rowing,"HANSON, Boden Joseph",AUS,Australia,Men,Four Without Coxswain (4-),Bronze
2000,Sydney,Rowing,Rowing,"STEWART, Geoff",AUS,Australia,Men,Four Without Coxswain (4-),Bronze
2000,Sydney,Rowing,Rowing,"STEWART, James",AUS,Australia,Men,Four Without Coxswain (4-),Bronze
2000,Sydney,Rowing,Rowing,"CRACKNELL, James",GBR,United Kingdom,Men,Four Without Coxswain (4-),Gold
2000,Sydney,Rowing,Rowing,"FOSTER, Tim James",GBR,United Kingdom,Men,Four Without Coxswain (4-),Gold
2000,Sydney,Rowing,Rowing,"PINSENT, Matthew",GBR,United Kingdom,Men,Four Without Coxswain (4-),Gold
2000,Sydney,Rowing,Rowing,"REDGRAVE, Steven",GBR,United Kingdom,Men,Four Without Coxswain (4-),Gold
2000,Sydney,Rowing,Rowing,"CARBONCINI, Lorenzo",ITA,Italy,Men,Four Without Coxswain (4-),Silver
2000,Sydney,Rowing,Rowing,"DEI ROSSI, Riccardo",ITA,Italy,Men,Four Without Coxswain (4-),Silver
2000,Sydney,Rowing,Rowing,"MOLEA, Walter",ITA,Italy,Men,Four Without Coxswain (4-),Silver
2000,Sydney,Rowing,Rowing,"MORNATI, Carlo",ITA,Italy,Men,Four Without Coxswain (4-),Silver
2000,Sydney,Rowing,Rowing,"EBBESEN, Eskild Balschmidt",DEN,Denmark,Men,Lightweight Coxless Four (4-),Bronze
2000,Sydney,Rowing,Rowing,"EBERT, Thomas",DEN,Denmark,Men,Lightweight Coxless Four (4-),Bronze
2000,Sydney,Rowing,Rowing,"FEDDERSEN, Victor",DEN,Denmark,Men,Lightweight Coxless Four (4-),Bronze
2000,Sydney,Rowing,Rowing,"MADSEN, Soren",DEN,Denmark,Men,Lightweight Coxless Four (4-),Bronze
2000,Sydney,Rowing,Rowing,"BETTE, Jean-Christophe",FRA,France,Men,Lightweight Coxless Four (4-),Gold
2000,Sydney,Rowing,Rowing,"DORFMANN, Xavier",FRA,France,Men,Lightweight Coxless Four (4-),Gold
2000,Sydney,Rowing,Rowing,"HOCDE, Yves",FRA,France,Men,Lightweight Coxless Four (4-),Gold
2000,Sydney,Rowing,Rowing,"PORCHIER, Laurent",FRA,France,Men,Lightweight Coxless Four (4-),Gold
2000,Sydney,Rowing,Rowing,"BALMFORTH, Darren",AUS,Australia,Men,Lightweight Coxless Four (4-),Silver
2000,Sydney,Rowing,Rowing,"BURGESS, Simon",AUS,Australia,Men,Lightweight Coxless Four (4-),Silver
2000,Sydney,Rowing,Rowing,"EDWARDS, Anthony",AUS,Australia,Men,Lightweight Coxless Four (4-),Silver
2000,Sydney,Rowing,Rowing,"RICHARDS, Robert",AUS,Australia,Men,Lightweight Coxless Four (4-),Silver
2000,Sydney,Rowing,Rowing,"CHAPELLE, Thibaud",FRA,France,Men,Lightweight Double Sculls (2X),Bronze
2000,Sydney,Rowing,Rowing,"TOURON, Pascal",FRA,France,Men,Lightweight Double Sculls (2X),Bronze
2000,Sydney,Rowing,Rowing,"KUCHARSKI, Tomasz",POL,Poland,Men,Lightweight Double Sculls (2X),Gold
2000,Sydney,Rowing,Rowing,"SYCZ, Robert",POL,Poland,Men,Lightweight Double Sculls (2X),Gold
2000,Sydney,Rowing,Rowing,"LUINI, Elia",ITA,Italy,Men,Lightweight Double Sculls (2X),Silver
2000,Sydney,Rowing,Rowing,"PETTINARI, Leonardo",ITA,Italy,Men,Lightweight Double Sculls (2X),Silver
2000,Sydney,Rowing,Rowing,"COLLINS, Christine",USA,United States,Women,Lightweight Double Sculls (2X),Bronze
2000,Sydney,Rowing,Rowing,"GARNER, Sarah",USA,United States,Women,Lightweight Double Sculls (2X),Bronze
2000,Sydney,Rowing,Rowing,"ALUPEI, Angela",ROU,#N/A,Women,Lightweight Double Sculls (2X),Gold
2000,Sydney,Rowing,Rowing,"BURCICA, Constanta",ROU,#N/A,Women,Lightweight Double Sculls (2X),Gold
2000,Sydney,Rowing,Rowing,"BLASBERG, Claudia",GER,Germany,Women,Lightweight Double Sculls (2X),Silver
2000,Sydney,Rowing,Rowing,"VIEHOFF, Valerie",GER,Germany,Women,Lightweight Double Sculls (2X),Silver
2000,Sydney,Rowing,Rowing,"KRAFT, Karen",USA,United States,Women,Pair Without Coxswain (2-),Bronze
2000,Sydney,Rowing,Rowing,"RYAN, Melissa",USA,United States,Women,Pair Without Coxswain (2-),Bronze
2000,Sydney,Rowing,Rowing,"ANDRUNACHE, Georgeta",ROU,#N/A,Women,Pair Without Coxswain (2-),Gold
2000,Sydney,Rowing,Rowing,"IGNAT, Doina",ROU,#N/A,Women,Pair Without Coxswain (2-),Gold
2000,Sydney,Rowing,Rowing,"SLATTER, Kate Elizabeth",AUS,Australia,Women,Pair Without Coxswain (2-),Silver
2000,Sydney,Rowing,Rowing,"TAYLOR, Rachael",AUS,Australia,Women,Pair Without Coxswain (2-),Silver
2000,Sydney,Rowing,Rowing,"GEISLER, Marco",GER,Germany,Men,Quadruple Sculls Without Coxswain (4X),Bronze
2000,Sydney,Rowing,Rowing,"HAJEK, Andreas",GER,Germany,Men,Quadruple Sculls Without Coxswain (4X),Bronze
2000,Sydney,Rowing,Rowing,"VOLKERT, Stephan",GER,Germany,Men,Quadruple Sculls Without Coxswain (4X),Bronze
2000,Sydney,Rowing,Rowing,"WILLMS, Andre",GER,Germany,Men,Quadruple Sculls Without Coxswain (4X),Bronze
2000,Sydney,Rowing,Rowing,"ABBAGNALE, Agostino",ITA,Italy,Men,Quadruple Sculls Without Coxswain (4X),Gold
2000,Sydney,Rowing,Rowing,"GALTAROSSA, Rossano",ITA,Italy,Men,Quadruple Sculls Without Coxswain (4X),Gold
2000,Sydney,Rowing,Rowing,"RAINERI, Simone",ITA,Italy,Men,Quadruple Sculls Without Coxswain (4X),Gold
2000,Sydney,Rowing,Rowing,"SARTORI, Alessio",ITA,Italy,Men,Quadruple Sculls Without Coxswain (4X),Gold
2000,Sydney,Rowing,Rowing,"BARTMAN, Michiel",NED,Netherlands,Men,Quadruple Sculls Without Coxswain (4X),Silver
2000,Sydney,Rowing,Rowing,"LIPPITS, Dirk",NED,Netherlands,Men,Quadruple Sculls Without Coxswain (4X),Silver
2000,Sydney,Rowing,Rowing,"SIMON, Diederik",NED,Netherlands,Men,Quadruple Sculls Without Coxswain (4X),Silver
2000,Sydney,Rowing,Rowing,"VERBERNE, Jochem",NED,Netherlands,Men,Quadruple Sculls Without Coxswain (4X),Silver
2000,Sydney,Rowing,Rowing,"DORODNOVA, Oxana",RUS,Russia,Women,Quadruple Sculls Without Coxswain (4X),Bronze
2000,Sydney,Rowing,Rowing,"FEDOTOVA, Irina",RUS,Russia,Women,Quadruple Sculls Without Coxswain (4X),Bronze
2000,Sydney,Rowing,Rowing,"LEVINA, Yulia",RUS,Russia,Women,Quadruple Sculls Without Coxswain (4X),Bronze
2000,Sydney,Rowing,Rowing,"MERK, Larisa",RUS,Russia,Women,Quadruple Sculls Without Coxswain (4X),Bronze
2000,Sydney,Rowing,Rowing,"EVERS, Meike",GER,Germany,Women,Quadruple Sculls Without Coxswain (4X),Gold
2000,Sydney,Rowing,Rowing,"KOWALSKI, Kerstin",GER,Germany,Women,Quadruple Sculls Without Coxswain (4X),Gold
2000,Sydney,Rowing,Rowing,"KOWALSKI, Manja",GER,Germany,Women,Quadruple Sculls Without Coxswain (4X),Gold
2000,Sydney,Rowing,Rowing,"LUTZE, Manuela",GER,Germany,Women,Quadruple Sculls Without Coxswain (4X),Gold
2000,Sydney,Rowing,Rowing,"BATTEN, Guin",GBR,United Kingdom,Women,Quadruple Sculls Without Coxswain (4X),Silver
2000,Sydney,Rowing,Rowing,"BATTEN, Miriam",GBR,United Kingdom,Women,Quadruple Sculls Without Coxswain (4X),Silver
2000,Sydney,Rowing,Rowing,"GRAINGER, Katherine",GBR,United Kingdom,Women,Quadruple Sculls Without Coxswain (4X),Silver
2000,Sydney,Rowing,Rowing,"LINDSAY, Gillian Anne",GBR,United Kingdom,Women,Quadruple Sculls Without Coxswain (4X),Silver
2000,Sydney,Rowing,Rowing,"HACKER, Marcel",GER,Germany,Men,Single Sculls (1X),Bronze
2000,Sydney,Rowing,Rowing,"WADDELL, Rob",NZL,New Zealand,Men,Single Sculls (1X),Gold
2000,Sydney,Rowing,Rowing,"MUELLER, Xeno",SUI,Switzerland,Men,Single Sculls (1X),Silver
2000,Sydney,Rowing,Rowing,"RUTSCHOW, Katrin",GER,Germany,Women,Single Sculls (1X),Bronze
2000,Sydney,Rowing,Rowing,"KARSTEN, Ekaterina",BLR,Belarus,Women,Single Sculls (1X),Gold
2000,Sydney,Rowing,Rowing,"NEYKOVA, Rumyana",BUL,Bulgaria,Women,Single Sculls (1X),Silver
2000,Sydney,Sailing,Sailing,"CONTE, Javier",ARG,Argentina,Men,470 - Two Person Dinghy,Bronze
2000,Sydney,Sailing,Sailing,"DE LA FUENTE, Juan",ARG,Argentina,Men,470 - Two Person Dinghy,Bronze
2000,Sydney,Sailing,Sailing,"KING, Tom",AUS,Australia,Men,470 - Two Person Dinghy,Gold
2000,Sydney,Sailing,Sailing,"TURNBULL, Mark",AUS,Australia,Men,470 - Two Person Dinghy,Gold
2000,Sydney,Sailing,Sailing,"FOERSTER, Paul",USA,United States,Men,470 - Two Person Dinghy,Silver
2000,Sydney,Sailing,Sailing,"MERRICK, Robert",USA,United States,Men,470 - Two Person Dinghy,Silver
2000,Sydney,Sailing,Sailing,"PAKHOLCHIK, Olena",UKR,Ukraine,Women,470 - Two Person Dinghy,Bronze
2000,Sydney,Sailing,Sailing,"TARAN, Ruslana",UKR,Ukraine,Women,470 - Two Person Dinghy,Bronze
2000,Sydney,Sailing,Sailing,"ARMSTRONG, Jenny",AUS,Australia,Women,470 - Two Person Dinghy,Gold
2000,Sydney,Sailing,Sailing,"STOWELL, Belinda",AUS,Australia,Women,470 - Two Person Dinghy,Gold
2000,Sydney,Sailing,Sailing,"GLASER, Sarah",USA,United States,Women,470 - Two Person Dinghy,Silver
2000,Sydney,Sailing,Sailing,"ISLER, Jennifer",USA,United States,Women,470 - Two Person Dinghy,Silver
2000,Sydney,Sailing,Sailing,"MCKEE, Charles",USA,United States,Men,49Er - Skiff,Bronze
2000,Sydney,Sailing,Sailing,"MCKEE, Jonathan Dunn",USA,United States,Men,49Er - Skiff,Bronze
2000,Sydney,Sailing,Sailing,"JARVI, Jyrki",FIN,Finland,Men,49Er - Skiff,Gold
2000,Sydney,Sailing,Sailing,"JOHANSON, Thomas",FIN,Finland,Men,49Er - Skiff,Gold
2000,Sydney,Sailing,Sailing,"BARKER, Ian",GBR,United Kingdom,Men,49Er - Skiff,Silver
2000,Sydney,Sailing,Sailing,"HISCOCKS, Simon",GBR,United Kingdom,Men,49Er - Skiff,Silver
2000,Sydney,Sailing,Sailing,"MCINTOSH, Aaron",NZL,New Zealand,Men,Board (Mistral),Bronze
2000,Sydney,Sailing,Sailing,"SIEBER, Christoph",AUT,Austria,Men,Board (Mistral),Gold
2000,Sydney,Sailing,Sailing,"ESPINOLA, Carlos",ARG,Argentina,Men,Board (Mistral),Silver
2000,Sydney,Sailing,Sailing,"KENDALL, Barbara",NZL,New Zealand,Women,Board (Mistral),Bronze
2000,Sydney,Sailing,Sailing,"SENSINI, Alessandra",ITA,Italy,Women,Board (Mistral),Gold
2000,Sydney,Sailing,Sailing,"LUX, Amelie",GER,Germany,Women,Board (Mistral),Silver
2000,Sydney,Sailing,Sailing,"DAVIS, Paul",NOR,Norway,Men,Fleet/Match Race Keelboat Open (Soling),Bronze
2000,Sydney,Sailing,Sailing,"JOHANNESSEN, Herman Horn",NOR,Norway,Men,Fleet/Match Race Keelboat Open (Soling),Bronze
2000,Sydney,Sailing,Sailing,"STOKKELAND, Espen",NOR,Norway,Men,Fleet/Match Race Keelboat Open (Soling),Bronze
2000,Sydney,Sailing,Sailing,"BANK, Jesper",DEN,Denmark,Men,Fleet/Match Race Keelboat Open (Soling),Gold
2000,Sydney,Sailing,Sailing,"BLAKSKJAER, Henrik",DEN,Denmark,Men,Fleet/Match Race Keelboat Open (Soling),Gold
2000,Sydney,Sailing,Sailing,"JACOBSEN, Thomas",DEN,Denmark,Men,Fleet/Match Race Keelboat Open (Soling),Gold
2000,Sydney,Sailing,Sailing,"BAHR, Gunnar",GER,Germany,Men,Fleet/Match Race Keelboat Open (Soling),Silver
2000,Sydney,Sailing,Sailing,"BORKOWSKI, Ingo",GER,Germany,Men,Fleet/Match Race Keelboat Open (Soling),Silver
2000,Sydney,Sailing,Sailing,"SCHÜMANN, Jochen",GER,Germany,Men,Fleet/Match Race Keelboat Open (Soling),Silver
2000,Sydney,Sailing,Sailing,"AMATO, Serena",ARG,Argentina,Women,Single-Handed Dinghy (Europe),Bronze
2000,Sydney,Sailing,Sailing,"ROBERTSON, Shirley",GBR,United Kingdom,Women,Single-Handed Dinghy (Europe),Gold
2000,Sydney,Sailing,Sailing,"MATTHIJSSE, Margriet",NED,Netherlands,Women,Single-Handed Dinghy (Europe),Silver
2000,Sydney,Sailing,Sailing,"LOOF, Fredrik",SWE,Sweden,Men,Single-Handed Dinghy (Finn),Bronze
2000,Sydney,Sailing,Sailing,"PERCY, Iain",GBR,United Kingdom,Men,Single-Handed Dinghy (Finn),Gold
2000,Sydney,Sailing,Sailing,"DEVOTI, Luca",ITA,Italy,Men,Single-Handed Dinghy (Finn),Silver
2000,Sydney,Sailing,Sailing,"BLACKBURN, Michael",AUS,Australia,Men,Single-Handed Dinghy Open (Laser),Bronze
2000,Sydney,Sailing,Sailing,"AINSLIE, Ben",GBR,United Kingdom,Men,Single-Handed Dinghy Open (Laser),Gold
2000,Sydney,Sailing,Sailing,"SCHEIDT, Robert",BRA,Brazil,Men,Single-Handed Dinghy Open (Laser),Silver
2000,Sydney,Sailing,Sailing,"GAEBLER, Roland",GER,Germany,Men,Tornado - Multihull,Bronze
2000,Sydney,Sailing,Sailing,"SCHWALL, Rene",GER,Germany,Men,Tornado - Multihull,Bronze
2000,Sydney,Sailing,Sailing,"HAGARA, Roman",AUT,Austria,Men,Tornado - Multihull,Gold
2000,Sydney,Sailing,Sailing,"STEINACHER, Hans Peter",AUT,Austria,Men,Tornado - Multihull,Gold
2000,Sydney,Sailing,Sailing,"BUNDOCK, Darren",AUS,Australia,Men,Tornado - Multihull,Silver
2000,Sydney,Sailing,Sailing,"FORBES, John",AUS,Australia,Men,Tornado - Multihull,Silver
2000,Sydney,Sailing,Sailing,"FERREIRA, Marcelo",BRA,Brazil,Men,Two-Person Keelboat Open (Star),Bronze
2000,Sydney,Sailing,Sailing,"GRAEL, Torben",BRA,Brazil,Men,Two-Person Keelboat Open (Star),Bronze
2000,Sydney,Sailing,Sailing,"LILJEDAHL, Magnus",USA,United States,Men,Two-Person Keelboat Open (Star),Gold
2000,Sydney,Sailing,Sailing,"REYNOLDS, Mark Jeffrey",USA,United States,Men,Two-Person Keelboat Open (Star),Gold
2000,Sydney,Sailing,Sailing,"COVELL, Mark",GBR,United Kingdom,Men,Two-Person Keelboat Open (Star),Silver
2000,Sydney,Sailing,Sailing,"WALKER, Ian",GBR,United Kingdom,Men,Two-Person Keelboat Open (Star),Silver
2000,Sydney,Shooting,Shooting,"FORDER, Annemarie",AUS,Australia,Women,10M Air Pistol (40 Shots),Bronze
2000,Sydney,Shooting,Shooting,"TAO, Luna",CHN,China,Women,10M Air Pistol (40 Shots),Gold
2000,Sydney,Shooting,Shooting,"SEKARIC, Jasna",YUG,#N/A,Women,10M Air Pistol (40 Shots),Silver
2000,Sydney,Shooting,Shooting,"BASINSKI, Igor",BLR,Belarus,Men,10M Air Pistol (60 Shots),Bronze
2000,Sydney,Shooting,Shooting,"DUMOULIN, Franck",FRA,France,Men,10M Air Pistol (60 Shots),Gold
2000,Sydney,Shooting,Shooting,"WANG, Yifu",CHN,China,Men,10M Air Pistol (60 Shots),Silver
2000,Sydney,Shooting,Shooting,"GAO, Jing",CHN,China,Women,10M Air Rifle (40 Shots),Bronze
2000,Sydney,Shooting,Shooting,"JOHNSON, Nancy",USA,United States,Women,10M Air Rifle (40 Shots),Gold
2000,Sydney,Shooting,Shooting,"KANG, Cho-Hyun",KOR,"Korea, South",Women,10M Air Rifle (40 Shots),Silver
2000,Sydney,Shooting,Shooting,"ALEINIKOV, Evgeni",RUS,Russia,Men,10M Air Rifle (60 Shots),Bronze
2000,Sydney,Shooting,Shooting,"CAI, Yalin",CHN,China,Men,10M Air Rifle (60 Shots),Gold
2000,Sydney,Shooting,Shooting,"KHADJIBEKOV, Artem",RUS,Russia,Men,10M Air Rifle (60 Shots),Silver
2000,Sydney,Shooting,Shooting,"NIU, Zhiyuan",CHN,China,Men,10M Running Target (30+30 Shots),Bronze
2000,Sydney,Shooting,Shooting,"YANG, Ling",CHN,China,Men,10M Running Target (30+30 Shots),Gold
2000,Sydney,Shooting,Shooting,"MOLDOVAN, Oleg",MDA,Moldova,Men,10M Running Target (30+30 Shots),Silver
2000,Sydney,Shooting,Shooting,"EVGLEVSKAYA, Lolita",BLR,Belarus,Women,25M Pistol (30+30 Shots),Bronze
2000,Sydney,Shooting,Shooting,"GROZDEVA, Maria",BUL,Bulgaria,Women,25M Pistol (30+30 Shots),Gold
2000,Sydney,Shooting,Shooting,"TAO, Luna",CHN,China,Women,25M Pistol (30+30 Shots),Silver
2000,Sydney,Shooting,Shooting,"RAICEA, Iulian",ROU,#N/A,Men,25M Rapid Fire Pistol (60 Shots),Bronze
2000,Sydney,Shooting,Shooting,"ALIFIRENKO, Sergei",RUS,Russia,Men,25M Rapid Fire Pistol (60 Shots),Gold
2000,Sydney,Shooting,Shooting,"ANSERMET, Michel",SUI,Switzerland,Men,25M Rapid Fire Pistol (60 Shots),Silver
2000,Sydney,Shooting,Shooting,"TENK, Martin",CZE,Czech Republic,Men,50M Pistol (60 Shots),Bronze
2000,Sydney,Shooting,Shooting,"KIRIAKOV, Tanyu",BUL,Bulgaria,Men,50M Pistol (60 Shots),Gold
2000,Sydney,Shooting,Shooting,"BASINSKI, Igor",BLR,Belarus,Men,50M Pistol (60 Shots),Silver
2000,Sydney,Shooting,Shooting,"FEKLISTOVA, Maria",RUS,Russia,Women,50M Rifle 3 Positions (3X20 Shots),Bronze
2000,Sydney,Shooting,Shooting,"MAUER, Renata",POL,Poland,Women,50M Rifle 3 Positions (3X20 Shots),Gold
2000,Sydney,Shooting,Shooting,"GOLDOBINA, Tatiana",RUS,Russia,Women,50M Rifle 3 Positions (3X20 Shots),Silver
2000,Sydney,Shooting,Shooting,"STENVAAG, Harald",NOR,Norway,Men,50M Rifle 3 Positions (3X40 Shots),Bronze
